Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Guyana,2016-01-01,1,0,0,0,0,1,3
Croatia,2016-01-01,1,0,0,0,0,1,14
Hungary,2016-01-01,1,0,0,0,0,1,210
Lithuania,2016-01-01,1,0,0,0,0,1,64
Latvia,2016-01-01,1,0,0,0,0,1,20
Myanmar,2016-01-01,1,0,0,0,0,1,312
Mongolia,2016-01-01,1,0,0,0,0,1,121
New Zealand,2016-01-01,1,0,0,0,0,1,607
Austria,2017-01-01,1,0,0,0,0,1,1176
Bahamas,2017-01-01,1,0,0,0,0,1,74
Bolivia (Plurinational State of),2017-01-01,1,0,0,0,0,1,322
Canada,2017-01-01,1,0,0,0,0,1,11099
Switzerland,2017-01-01,1,0,0,0,0,1,921
Colombia,2017-01-01,1,0,0,0,0,1,15871
Germany,2017-01-01,1,0,0,0,0,1,12630
Spain,2017-01-01,1,0,0,0,0,1,928
Hungary,2017-01-01,1,0,0,0,0,1,158
Saint Kitts and Nevis,2017-01-01,1,0,0,0,0,1,0
Lithuania,2017-01-01,1,0,0,0,0,1,60
Latvia,2017-01-01,1,0,0,0,0,1,35
Mexico,2017-01-01,1,0,0,0,0,1,1245
Mongolia,2017-01-01,1,0,0,0,0,1,278
New Zealand,2017-01-01,1,0,0,0,0,1,608
Panama,2017-01-01,1,0,0,0,0,1,9
El Salvador,2017-01-01,1,0,0,0,0,1,49
Austria,2018-01-01,1,0,0,0,0,1,1475
Bahamas,2018-01-01,1,0,0,0,0,1,81
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,0,1,271
Canada,2018-01-01,1,0,0,0,0,1,12424
Switzerland,2018-01-01,1,0,0,0,0,1,1032
Colombia,2018-01-01,1,0,0,0,0,1,17919
Germany,2018-01-01,1,0,0,0,0,1,14969
Spain,2018-01-01,1,0,0,0,0,1,1200
Guyana,2018-01-01,1,0,0,0,0,1,199
Croatia,2018-01-01,1,0,0,0,0,1,101
Hungary,2018-01-01,1,0,0,0,0,1,94
Saint Kitts and Nevis,2018-01-01,1,0,0,0,0,1,0
Lithuania,2018-01-01,1,0,0,0,0,1,49
Latvia,2018-01-01,1,0,0,0,0,1,38
Mexico,2018-01-01,1,0,0,0,0,1,915
Myanmar,2018-01-01,1,0,0,0,0,1,196
Mongolia,2018-01-01,1,0,0,0,0,1,412
New Zealand,2018-01-01,1,0,0,0,0,1,508
Panama,2018-01-01,1,0,0,0,0,1,27
El Salvador,2018-01-01,1,0,0,0,0,1,60
Austria,2019-01-01,1,0,0,0,0,1,1663
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,0,1,412
Canada,2019-01-01,1,0,0,0,0,1,13786
Switzerland,2019-01-01,1,0,0,0,0,1,718
Germany,2019-01-01,1,0,0,0,0,1,15280
Spain,2019-01-01,1,0,0,0,0,1,1373
Guyana,2019-01-01,1,0,0,0,0,1,187
Croatia,2019-01-01,1,0,0,0,0,1,192
Hungary,2019-01-01,1,0,0,0,0,1,83
Saint Kitts and Nevis,2019-01-01,1,0,0,0,0,1,3
Lithuania,2019-01-01,1,0,0,0,0,1,58
Latvia,2019-01-01,1,0,0,0,0,1,58
Mexico,2019-01-01,1,0,0,0,0,1,1438
Mongolia,2019-01-01,1,0,0,0,0,1,385
Panama,2019-01-01,1,0,0,0,0,1,60
El Salvador,2019-01-01,1,0,0,0,0,1,342
Slovenia,2019-01-01,1,0,0,0,0,1,77
Sweden,2019-01-01,1,0,0,0,0,1,2471
Austria,2020-01-01,1,0,0,0,0,1,1628
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,0,1,252
Canada,2020-01-01,1,0,0,0,0,1,12701
Switzerland,2020-01-01,1,0,0,0,0,1,772
Czechia,2020-01-01,1,0,0,0,0,1,460
Germany,2020-01-01,1,0,0,0,0,1,15473
Spain,2020-01-01,1,0,0,0,0,1,1326
Guyana,2020-01-01,1,0,0,0,0,1,75
Croatia,2020-01-01,1,0,0,0,0,1,144
Hungary,2020-01-01,1,0,0,0,0,1,147
Saint Kitts and Nevis,2020-01-01,1,0,0,0,0,1,1
Lithuania,2020-01-01,1,0,0,0,0,1,32
Latvia,2020-01-01,1,0,0,0,0,1,59
Morocco,2020-01-01,1,0,0,0,0,1,512
Mexico,2020-01-01,1,0,0,0,0,1,1603
Myanmar,2020-01-01,1,0,0,0,0,1,5
Mongolia,2020-01-01,1,0,0,0,0,1,401
Panama,2020-01-01,1,0,0,0,0,1,25
El Salvador,2020-01-01,1,0,0,0,0,1,295
Slovenia,2020-01-01,1,0,0,0,0,1,67
Sweden,2020-01-01,1,0,0,0,0,1,3241
Austria,2021-01-01,1,0,0,0,0,1,1828
Bahamas,2021-01-01,1,0,0,0,0,1,28
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,0,1,302
Canada,2021-01-01,1,0,0,0,0,1,14498
Switzerland,2021-01-01,1,0,0,0,0,1,848
Colombia,2021-01-01,1,0,0,0,0,1,281
Czechia,2021-01-01,1,0,0,0,0,1,545
Germany,2021-01-01,1,0,0,0,0,1,16047
Spain,2021-01-01,1,0,0,0,0,1,1581
Guyana,2021-01-01,1,0,0,0,0,1,41
Croatia,2021-01-01,1,0,0,0,0,1,204
Hungary,2021-01-01,1,0,0,0,0,1,153
Saint Kitts and Nevis,2021-01-01,1,0,0,0,0,1,10
Lithuania,2021-01-01,1,0,0,0,0,1,35
Latvia,2021-01-01,1,0,0,0,0,1,60
Mexico,2021-01-01,1,0,0,0,0,1,5873
El Salvador,2021-01-01,1,0,0,0,0,1,304
Slovenia,2021-01-01,1,0,0,0,0,1,67
Sweden,2021-01-01,1,0,0,0,0,1,3800
Austria,2022-01-01,1,0,0,0,0,1,2148
Bahamas,2022-01-01,1,0,0,0,0,1,49
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,0,1,395
Canada,2022-01-01,1,0,0,0,0,1,15157
Switzerland,2022-01-01,1,0,0,0,0,1,820
Colombia,2022-01-01,1,0,0,0,0,1,203
Czechia,2022-01-01,1,0,0,0,0,1,586
Germany,2022-01-01,1,0,0,0,0,1,18317
Spain,2022-01-01,1,0,0,0,0,1,1599
Guyana,2022-01-01,1,0,0,0,0,1,45
Honduras,2022-01-01,1,0,0,0,0,1,217
Croatia,2022-01-01,1,0,0,0,0,1,201
Hungary,2022-01-01,1,0,0,0,0,1,159
Ireland,2022-01-01,1,0,0,0,0,1,351
Saint Kitts and Nevis,2022-01-01,1,0,0,0,0,1,10
Lithuania,2022-01-01,1,0,0,0,0,1,36
Latvia,2022-01-01,1,0,0,0,0,1,87
Morocco,2022-01-01,1,0,0,0,0,1,94
Mexico,2022-01-01,1,0,0,0,0,1,8106
Myanmar,2022-01-01,1,0,0,0,0,1,86
El Salvador,2022-01-01,1,0,0,0,0,1,167
Slovenia,2022-01-01,1,0,0,0,0,1,85
Sweden,2022-01-01,1,0,0,0,0,1,3425
Austria,2013-01-01,0,1,0,0,0,1,14
Canada,2013-01-01,0,1,0,0,0,1,245
Switzerland,2013-01-01,0,1,0,0,0,1,74
Colombia,2013-01-01,0,1,0,0,0,1,237
Czechia,2013-01-01,0,1,0,0,0,1,62
Myanmar,2013-01-01,0,1,0,0,0,1,6
Slovenia,2013-01-01,0,1,0,0,0,1,9
Austria,2014-01-01,0,1,0,0,0,1,12
Canada,2014-01-01,0,1,0,0,0,1,263
Switzerland,2014-01-01,0,1,0,0,0,1,52
Colombia,2014-01-01,0,1,0,0,0,1,237
Czechia,2014-01-01,0,1,0,0,0,1,62
Germany,2014-01-01,0,1,0,0,0,1,2344
Myanmar,2014-01-01,0,1,0,0,0,1,6
Slovenia,2014-01-01,0,1,0,0,0,1,27
Austria,2015-01-01,0,1,0,0,0,1,15
Canada,2015-01-01,0,1,0,0,0,1,280
Switzerland,2015-01-01,0,1,0,0,0,1,93
Colombia,2015-01-01,0,1,0,0,0,1,157
Czechia,2015-01-01,0,1,0,0,0,1,63
Germany,2015-01-01,0,1,0,0,0,1,2350
Lithuania,2015-01-01,0,1,0,0,0,1,3
Myanmar,2015-01-01,0,1,0,0,0,1,3
New Zealand,2015-01-01,0,1,0,0,0,1,21
Slovakia,2015-01-01,0,1,0,0,0,1,74
Slovenia,2015-01-01,0,1,0,0,0,1,15
Austria,2016-01-01,0,1,0,0,0,1,108
Canada,2016-01-01,0,1,0,0,0,1,335
Switzerland,2016-01-01,0,1,0,0,0,1,142
Colombia,2016-01-01,0,1,0,0,0,1,154
Czechia,2016-01-01,0,1,0,0,0,1,60
Germany,2016-01-01,0,1,0,0,0,1,2825
Spain,2016-01-01,0,1,0,0,0,1,748
Guyana,2016-01-01,0,1,0,0,0,1,19
Croatia,2016-01-01,0,1,0,0,0,1,4
Hungary,2016-01-01,0,1,0,0,0,1,7
Lithuania,2016-01-01,0,1,0,0,0,1,2
Latvia,2016-01-01,0,1,0,0,0,1,1
Myanmar,2016-01-01,0,1,0,0,0,1,4
Mongolia,2016-01-01,0,1,0,0,0,1,0
New Zealand,2016-01-01,0,1,0,0,0,1,24
Slovakia,2016-01-01,0,1,0,0,0,1,94
Slovenia,2016-01-01,0,1,0,0,0,1,43
Austria,2017-01-01,0,1,0,0,0,1,117
Bahamas,2017-01-01,0,1,0,0,0,1,5
Bolivia (Plurinational State of),2017-01-01,0,1,0,0,0,1,170
Canada,2017-01-01,0,1,0,0,0,1,428
Switzerland,2017-01-01,0,1,0,0,0,1,145
Colombia,2017-01-01,0,1,0,0,0,1,154
Germany,2017-01-01,0,1,0,0,0,1,1534
Spain,2017-01-01,0,1,0,0,0,1,702
Hungary,2017-01-01,0,1,0,0,0,1,16
Saint Kitts and Nevis,2017-01-01,0,1,0,0,0,1,0
Lithuania,2017-01-01,0,1,0,0,0,1,1
Latvia,2017-01-01,0,1,0,0,0,1,4
Mexico,2017-01-01,0,1,0,0,0,1,757
Mongolia,2017-01-01,0,1,0,0,0,1,0
New Zealand,2017-01-01,0,1,0,0,0,1,19
Panama,2017-01-01,0,1,0,0,0,1,0
El Salvador,2017-01-01,0,1,0,0,0,1,456
Slovakia,2017-01-01,0,1,0,0,0,1,75
Slovenia,2017-01-01,0,1,0,0,0,1,46
Albania,2018-01-01,0,1,0,0,0,1,2
Austria,2018-01-01,0,1,0,0,0,1,217
Bahamas,2018-01-01,0,1,0,0,0,1,6
Bolivia (Plurinational State of),2018-01-01,0,1,0,0,0,1,103
Canada,2018-01-01,0,1,0,0,0,1,531
Switzerland,2018-01-01,0,1,0,0,0,1,254
Colombia,2018-01-01,0,1,0,0,0,1,154
Germany,2018-01-01,0,1,0,0,0,1,1652
Spain,2018-01-01,0,1,0,0,0,1,880
Guyana,2018-01-01,0,1,0,0,0,1,0
Croatia,2018-01-01,0,1,0,0,0,1,0
Hungary,2018-01-01,0,1,0,0,0,1,5
Saint Kitts and Nevis,2018-01-01,0,1,0,0,0,1,0
Lithuania,2018-01-01,0,1,0,0,0,1,0
Latvia,2018-01-01,0,1,0,0,0,1,3
Mexico,2018-01-01,0,1,0,0,0,1,717
Myanmar,2018-01-01,0,1,0,0,0,1,13
Mongolia,2018-01-01,0,1,0,0,0,1,1
New Zealand,2018-01-01,0,1,0,0,0,1,27
Panama,2018-01-01,0,1,0,0,0,1,0
El Salvador,2018-01-01,0,1,0,0,0,1,339
Slovakia,2018-01-01,0,1,0,0,0,1,65
Slovenia,2018-01-01,0,1,0,0,0,1,17
Austria,2019-01-01,0,1,0,0,0,1,177
Bolivia (Plurinational State of),2019-01-01,0,1,0,0,0,1,145
Canada,2019-01-01,0,1,0,0,0,1,505
Switzerland,2019-01-01,0,1,0,0,0,1,90
Germany,2019-01-01,0,1,0,0,0,1,1628
Spain,2019-01-01,0,1,0,0,0,1,970
Guyana,2019-01-01,0,1,0,0,0,1,0
Croatia,2019-01-01,0,1,0,0,0,1,3
Hungary,2019-01-01,0,1,0,0,0,1,9
Saint Kitts and Nevis,2019-01-01,0,1,0,0,0,1,0
Lithuania,2019-01-01,0,1,0,0,0,1,3
Latvia,2019-01-01,0,1,0,0,0,1,2
Mexico,2019-01-01,0,1,0,0,0,1,1353
Mongolia,2019-01-01,0,1,0,0,0,1,0
Panama,2019-01-01,0,1,0,0,0,1,0
El Salvador,2019-01-01,0,1,0,0,0,1,382
Slovakia,2019-01-01,0,1,0,0,0,1,66
Slovenia,2019-01-01,0,1,0,0,0,1,10
Sweden,2019-01-01,0,1,0,0,0,1,233
Austria,2020-01-01,0,1,0,0,0,1,141
Bolivia (Plurinational State of),2020-01-01,0,1,0,0,0,1,108
Canada,2020-01-01,0,1,0,0,0,1,436
Switzerland,2020-01-01,0,1,0,0,0,1,46
Czechia,2020-01-01,0,1,0,0,0,1,17
Germany,2020-01-01,0,1,0,0,0,1,1649
Spain,2020-01-01,0,1,0,0,0,1,895
Guyana,2020-01-01,0,1,0,0,0,1,0
Croatia,2020-01-01,0,1,0,0,0,1,4
Hungary,2020-01-01,0,1,0,0,0,1,11
Saint Kitts and Nevis,2020-01-01,0,1,0,0,0,1,0
Lithuania,2020-01-01,0,1,0,0,0,1,0
Latvia,2020-01-01,0,1,0,0,0,1,3
Morocco,2020-01-01,0,1,0,0,0,1,76
Mexico,2020-01-01,0,1,0,0,0,1,1617
Mongolia,2020-01-01,0,1,0,0,0,1,0
Panama,2020-01-01,0,1,0,0,0,1,0
El Salvador,2020-01-01,0,1,0,0,0,1,364
Slovakia,2020-01-01,0,1,0,0,0,1,92
Slovenia,2020-01-01,0,1,0,0,0,1,5
Sweden,2020-01-01,0,1,0,0,0,1,460
Austria,2021-01-01,0,1,0,0,0,1,147
Bahamas,2021-01-01,0,1,0,0,0,1,1
Bolivia (Plurinational State of),2021-01-01,0,1,0,0,0,1,128
Canada,2021-01-01,0,1,0,0,0,1,616
Switzerland,2021-01-01,0,1,0,0,0,1,67
Colombia,2021-01-01,0,1,0,0,0,1,0
Czechia,2021-01-01,0,1,0,0,0,1,1
Germany,2021-01-01,0,1,0,0,0,1,1536
Spain,2021-01-01,0,1,0,0,0,1,1036
Guyana,2021-01-01,0,1,0,0,0,1,0
Croatia,2021-01-01,0,1,0,0,0,1,2
Hungary,2021-01-01,0,1,0,0,0,1,9
Saint Kitts and Nevis,2021-01-01,0,1,0,0,0,1,0
Lithuania,2021-01-01,0,1,0,0,0,1,2
Latvia,2021-01-01,0,1,0,0,0,1,0
Mexico,2021-01-01,0,1,0,0,0,1,1860
El Salvador,2021-01-01,0,1,0,0,0,1,438
Slovakia,2021-01-01,0,1,0,0,0,1,84
Slovenia,2021-01-01,0,1,0,0,0,1,5
Sweden,2021-01-01,0,1,0,0,0,1,507
Austria,2022-01-01,0,1,0,0,0,1,166
Bahamas,2022-01-01,0,1,0,0,0,1,0
Bolivia (Plurinational State of),2022-01-01,0,1,0,0,0,1,151
Canada,2022-01-01,0,1,0,0,0,1,884
Switzerland,2022-01-01,0,1,0,0,0,1,74
Colombia,2022-01-01,0,1,0,0,0,1,0
Czechia,2022-01-01,0,1,0,0,0,1,0
Germany,2022-01-01,0,1,0,0,0,1,1884
Spain,2022-01-01,0,1,0,0,0,1,1194
Guyana,2022-01-01,0,1,0,0,0,1,0
Honduras,2022-01-01,0,1,0,0,0,1,0
Croatia,2022-01-01,0,1,0,0,0,1,3
Hungary,2022-01-01,0,1,0,0,0,1,8
Ireland,2022-01-01,0,1,0,0,0,1,5
Saint Kitts and Nevis,2022-01-01,0,1,0,0,0,1,0
Lithuania,2022-01-01,0,1,0,0,0,1,4
Latvia,2022-01-01,0,1,0,0,0,1,7
Morocco,2022-01-01,0,1,0,0,0,1,146
Mexico,2022-01-01,0,1,0,0,0,1,2334
El Salvador,2022-01-01,0,1,0,0,0,1,545
Slovakia,2022-01-01,0,1,0,0,0,1,44
Slovenia,2022-01-01,0,1,0,0,0,1,3
Sweden,2022-01-01,0,1,0,0,0,1,418
Austria,2013-01-01,1,0,0,0,0,1,104
Canada,2013-01-01,1,0,0,0,0,1,3608
Switzerland,2013-01-01,1,0,0,0,0,1,336
Colombia,2013-01-01,1,0,0,0,0,1,1343
Czechia,2013-01-01,1,0,0,0,0,1,643
Myanmar,2013-01-01,1,0,0,0,0,1,24
Slovenia,2013-01-01,1,0,0,0,0,1,73
Austria,2014-01-01,1,0,0,0,0,1,153
Canada,2014-01-01,1,0,0,0,0,1,3556
Switzerland,2014-01-01,1,0,0,0,0,1,284
Colombia,2014-01-01,1,0,0,0,0,1,1343
Czechia,2014-01-01,1,0,0,0,0,1,643
Germany,2014-01-01,1,0,0,0,0,1,13538
Myanmar,2014-01-01,1,0,0,0,0,1,16
Slovenia,2014-01-01,1,0,0,0,0,1,57
Austria,2015-01-01,1,0,0,0,0,1,161
Canada,2015-01-01,1,0,0,0,0,1,3844
Switzerland,2015-01-01,1,0,0,0,0,1,329
Colombia,2015-01-01,1,0,0,0,0,1,1103
Czechia,2015-01-01,1,0,0,0,0,1,621
Germany,2015-01-01,1,0,0,0,0,1,13979
Lithuania,2015-01-01,1,0,0,0,0,1,44
Myanmar,2015-01-01,1,0,0,0,0,1,31
New Zealand,2015-01-01,1,0,0,0,0,1,249
Slovakia,2015-01-01,1,0,0,0,0,1,557
Slovenia,2015-01-01,1,0,0,0,0,1,43
Austria,2016-01-01,1,0,0,0,0,1,756
Canada,2016-01-01,1,0,0,0,0,1,4282
Switzerland,2016-01-01,1,0,0,0,0,1,323
Colombia,2016-01-01,1,0,0,0,0,1,1116
Czechia,2016-01-01,1,0,0,0,0,1,615
Germany,2016-01-01,1,0,0,0,0,1,15906
Spain,2016-01-01,1,0,0,0,0,1,4172
Guyana,2016-01-01,1,0,0,0,0,1,0
Croatia,2016-01-01,1,0,0,0,0,1,13
Hungary,2016-01-01,1,0,0,0,0,1,91
Lithuania,2016-01-01,1,0,0,0,0,1,25
Latvia,2016-01-01,1,0,0,0,0,1,31
Myanmar,2016-01-01,1,0,0,0,0,1,24
Mongolia,2016-01-01,1,0,0,0,0,1,116
New Zealand,2016-01-01,1,0,0,0,0,1,237
Slovakia,2016-01-01,1,0,0,0,0,1,549
Slovenia,2016-01-01,1,0,0,0,0,1,60
Austria,2017-01-01,1,0,0,0,0,1,859
Bahamas,2017-01-01,1,0,0,0,0,1,57
Bolivia (Plurinational State of),2017-01-01,1,0,0,0,0,1,1069
Canada,2017-01-01,1,0,0,0,0,1,4579
Switzerland,2017-01-01,1,0,0,0,0,1,795
Colombia,2017-01-01,1,0,0,0,0,1,1172
Germany,2017-01-01,1,0,0,0,0,1,12189
Spain,2017-01-01,1,0,0,0,0,1,4786
Hungary,2017-01-01,1,0,0,0,0,1,92
Saint Kitts and Nevis,2017-01-01,1,0,0,0,0,1,15
Lithuania,2017-01-01,1,0,0,0,0,1,25
Latvia,2017-01-01,1,0,0,0,0,1,18
Mexico,2017-01-01,1,0,0,0,0,1,5009
Mongolia,2017-01-01,1,0,0,0,0,1,71
New Zealand,2017-01-01,1,0,0,0,0,1,306
Panama,2017-01-01,1,0,0,0,0,1,0
El Salvador,2017-01-01,1,0,0,0,0,1,3592
Slovakia,2017-01-01,1,0,0,0,0,1,515
Slovenia,2017-01-01,1,0,0,0,0,1,97
Austria,2018-01-01,1,0,0,0,0,1,1137
Bahamas,2018-01-01,1,0,0,0,0,1,43
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,0,1,769
Canada,2018-01-01,1,0,0,0,0,1,5141
Switzerland,2018-01-01,1,0,0,0,0,1,808
Colombia,2018-01-01,1,0,0,0,0,1,1122
Germany,2018-01-01,1,0,0,0,0,1,14597
Spain,2018-01-01,1,0,0,0,0,1,5842
Guyana,2018-01-01,1,0,0,0,0,1,10
Croatia,2018-01-01,1,0,0,0,0,1,11
Hungary,2018-01-01,1,0,0,0,0,1,44
Saint Kitts and Nevis,2018-01-01,1,0,0,0,0,1,3
Lithuania,2018-01-01,1,0,0,0,0,1,11
Latvia,2018-01-01,1,0,0,0,0,1,7
Mexico,2018-01-01,1,0,0,0,0,1,7961
Myanmar,2018-01-01,1,0,0,0,0,1,30
Mongolia,2018-01-01,1,0,0,0,0,1,132
New Zealand,2018-01-01,1,0,0,0,0,1,255
Panama,2018-01-01,1,0,0,0,0,1,0
El Salvador,2018-01-01,1,0,0,0,0,1,4195
Slovakia,2018-01-01,1,0,0,0,0,1,510
Slovenia,2018-01-01,1,0,0,0,0,1,83
Austria,2019-01-01,1,0,0,0,0,1,941
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,0,1,3039
Canada,2019-01-01,1,0,0,0,0,1,5073
Switzerland,2019-01-01,1,0,0,0,0,1,339
Germany,2019-01-01,1,0,0,0,0,1,13540
Spain,2019-01-01,1,0,0,0,0,1,6347
Guyana,2019-01-01,1,0,0,0,0,1,35
Croatia,2019-01-01,1,0,0,0,0,1,34
Hungary,2019-01-01,1,0,0,0,0,1,38
Saint Kitts and Nevis,2019-01-01,1,0,0,0,0,1,0
Lithuania,2019-01-01,1,0,0,0,0,1,27
Latvia,2019-01-01,1,0,0,0,0,1,18
Mexico,2019-01-01,1,0,0,0,0,1,9699
Mongolia,2019-01-01,1,0,0,0,0,1,87
Panama,2019-01-01,1,0,0,0,0,1,0
El Salvador,2019-01-01,1,0,0,0,0,1,4234
Slovakia,2019-01-01,1,0,0,0,0,1,570
Slovenia,2019-01-01,1,0,0,0,0,1,59
Sweden,2019-01-01,1,0,0,0,0,1,3075
Austria,2020-01-01,1,0,0,0,0,1,869
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,0,1,2430
Canada,2020-01-01,1,0,0,0,0,1,4050
Switzerland,2020-01-01,1,0,0,0,0,1,402
Czechia,2020-01-01,1,0,0,0,0,1,3
Germany,2020-01-01,1,0,0,0,0,1,12223
Spain,2020-01-01,1,0,0,0,0,1,4941
Greece,2020-01-01,1,0,0,0,0,1,4
Guyana,2020-01-01,1,0,0,0,0,1,7
Croatia,2020-01-01,1,0,0,0,0,1,40
Hungary,2020-01-01,1,0,0,0,0,1,57
Saint Kitts and Nevis,2020-01-01,1,0,0,0,0,1,0
Lithuania,2020-01-01,1,0,0,0,0,1,19
Latvia,2020-01-01,1,0,0,0,0,1,3
Morocco,2020-01-01,1,0,0,0,0,1,206
Mexico,2020-01-01,1,0,0,0,0,1,11283
Myanmar,2020-01-01,1,0,0,0,0,1,11
Mongolia,2020-01-01,1,0,0,0,0,1,78
Panama,2020-01-01,1,0,0,0,0,1,0
El Salvador,2020-01-01,1,0,0,0,0,1,3421
Slovakia,2020-01-01,1,0,0,0,0,1,496
Slovenia,2020-01-01,1,0,0,0,0,1,46
Sweden,2020-01-01,1,0,0,0,0,1,4775
Austria,2021-01-01,1,0,0,0,0,1,934
Bahamas,2021-01-01,1,0,0,0,0,1,15
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,0,1,2931
Canada,2021-01-01,1,0,0,0,0,1,4561
Switzerland,2021-01-01,1,0,0,0,0,1,407
Colombia,2021-01-01,1,0,0,0,0,1,0
Czechia,2021-01-01,1,0,0,0,0,1,1
Germany,2021-01-01,1,0,0,0,0,1,11757
Spain,2021-01-01,1,0,0,0,0,1,6912
Guyana,2021-01-01,1,0,0,0,0,1,0
Croatia,2021-01-01,1,0,0,0,0,1,55
Hungary,2021-01-01,1,0,0,0,0,1,53
Saint Kitts and Nevis,2021-01-01,1,0,0,0,0,1,2
Lithuania,2021-01-01,1,0,0,0,0,1,17
Latvia,2021-01-01,1,0,0,0,0,1,5
Mexico,2021-01-01,1,0,0,0,0,1,12537
El Salvador,2021-01-01,1,0,0,0,0,1,4509
Slovakia,2021-01-01,1,0,0,0,0,1,479
Slovenia,2021-01-01,1,0,0,0,0,1,58
Sweden,2021-01-01,1,0,0,0,0,1,5248
Austria,2022-01-01,1,0,0,0,0,1,1115
Bahamas,2022-01-01,1,0,0,0,0,1,24
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,0,1,3392
Canada,2022-01-01,1,0,0,0,0,1,5195
Switzerland,2022-01-01,1,0,0,0,0,1,430
Colombia,2022-01-01,1,0,0,0,0,1,0
Czechia,2022-01-01,1,0,0,0,0,1,0
Germany,2022-01-01,1,0,0,0,0,1,15901
Spain,2022-01-01,1,0,0,0,0,1,8081
Guyana,2022-01-01,1,0,0,0,0,1,0
Honduras,2022-01-01,1,0,0,0,0,1,0
Croatia,2022-01-01,1,0,0,0,0,1,59
Hungary,2022-01-01,1,0,0,0,0,1,69
Ireland,2022-01-01,1,0,0,0,0,1,96
Saint Kitts and Nevis,2022-01-01,1,0,0,0,0,1,10
Lithuania,2022-01-01,1,0,0,0,0,1,24
Latvia,2022-01-01,1,0,0,0,0,1,27
Morocco,2022-01-01,1,0,0,0,0,1,311
Mexico,2022-01-01,1,0,0,0,0,1,16468
Myanmar,2022-01-01,1,0,0,0,0,1,2
El Salvador,2022-01-01,1,0,0,0,0,1,5601
Slovakia,2022-01-01,1,0,0,0,0,1,518
Slovenia,2022-01-01,1,0,0,0,0,1,66
Sweden,2022-01-01,1,0,0,0,0,1,4592
Austria,2013-01-01,0,1,0,0,0,1,1
Canada,2013-01-01,0,1,0,0,0,1,0
Switzerland,2013-01-01,0,1,0,0,0,1,78
Colombia,2013-01-01,0,1,0,0,0,1,466
Czechia,2013-01-01,0,1,0,0,0,1,2
Finland,2013-01-01,0,1,0,0,0,1,142
Sweden,2013-01-01,0,1,0,0,0,1,771
Austria,2014-01-01,0,1,0,0,0,1,5
Canada,2014-01-01,0,1,0,0,0,1,0
Switzerland,2014-01-01,0,1,0,0,0,1,93
Colombia,2014-01-01,0,1,0,0,0,1,466
Czechia,2014-01-01,0,1,0,0,0,1,2
Germany,2014-01-01,0,1,0,0,0,1,842
Finland,2014-01-01,0,1,0,0,0,1,131
Sweden,2014-01-01,0,1,0,0,0,1,1436
Austria,2015-01-01,0,1,0,0,0,1,3
Bolivia (Plurinational State of),2015-01-01,0,1,0,0,0,1,22
Canada,2015-01-01,0,1,0,0,0,1,0
Switzerland,2015-01-01,0,1,0,0,0,1,74
Colombia,2015-01-01,0,1,0,0,0,1,482
Czechia,2015-01-01,0,1,0,0,0,1,3
Germany,2015-01-01,0,1,0,0,0,1,701
Finland,2015-01-01,0,1,0,0,0,1,177
Italy,2015-01-01,0,1,0,0,0,1,404
Lithuania,2015-01-01,0,1,0,0,0,1,1
Norway,2015-01-01,0,1,0,0,0,1,3302
New Zealand,2015-01-01,0,1,0,0,0,1,481
Sweden,2015-01-01,0,1,0,0,0,1,1603
Austria,2016-01-01,0,1,0,0,0,1,19
Azerbaijan,2016-01-01,0,1,0,0,0,1,33
Bolivia (Plurinational State of),2016-01-01,0,1,0,0,0,1,29
Canada,2016-01-01,0,1,0,0,0,1,0
Switzerland,2016-01-01,0,1,0,0,0,1,71
Colombia,2016-01-01,0,1,0,0,0,1,287
Czechia,2016-01-01,0,1,0,0,0,1,2
Germany,2016-01-01,0,1,0,0,0,1,613
Spain,2016-01-01,0,1,0,0,0,1,589
Finland,2016-01-01,0,1,0,0,0,1,208
France,2016-01-01,0,1,0,0,0,1,4180
Croatia,2016-01-01,0,1,0,0,0,1,27
Hungary,2016-01-01,0,1,0,0,0,1,1
Italy,2016-01-01,0,1,0,0,0,1,500
Lithuania,2016-01-01,0,1,0,0,0,1,5
Latvia,2016-01-01,0,1,0,0,0,1,1
Mongolia,2016-01-01,0,1,0,0,0,1,0
Norway,2016-01-01,0,1,0,0,0,1,3987
New Zealand,2016-01-01,0,1,0,0,0,1,437
Poland,2016-01-01,0,1,0,0,0,1,365
Sweden,2016-01-01,0,1,0,0,0,1,1774
Austria,2017-01-01,0,1,0,0,0,1,6
Azerbaijan,2017-01-01,0,1,0,0,0,1,36
Bahamas,2017-01-01,0,1,0,0,0,1,1
Bolivia (Plurinational State of),2017-01-01,0,1,0,0,0,1,9
